,user,Calls_initiated,Average_waiting_duration,totalfees,total_free_duration_used,usual_service_type,normal_balance_after_call,latest_date,total_deducted,talk_time,calls_recieved_by_number,billable_minutes,usual_call_type,usual_charge_type,usual_terminationreason,count_of_recharges,sub_class_service,sum_of_facevalue,frequent_recharge_type,rege_card_serviceclass,Clusters
12547,c3e9a098c9d482eaa68967953180fb51,18,9.735294118,6350,0,PPS,121,2.02201E+13,6090,1018,5,1666,Off Net Mobile Calling,Local call,on hook,1,class5,2500,recharge by SMAP or MML,class1,1
12548,7e186d1658df507c1310346c9faa9132,18,13.73333333,6870,0,PPS,164,2.02201E+13,4370,1525,23,2207,On Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,1
12549,dc64ffc48097fd0f07ff92ad6c02b250,18,12.1875,2630,1417,PPS,37,2.02201E+13,2630,1819,21,3520,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12550,f1aec91253879cc9d783056f88e9143b,18,13.5,6150,3266,PPS,135,2.02201E+13,6150,3560,35,4026,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,1
12551,7c80061e3fd15035d82b813b8d938939,18,8.176470588,4320,338,PPS,0,2.02201E+13,3280,735,4,1217,On Net Mobile Calling,Local call,on hook,3,class1,5100,recharge by SMAP or MML,class1,1
12552,c1aec890e244103a5caf00fe1f05ba17,18,17.42307692,5010,0,PPS,7787,2.02201E+13,5010,1324,60,2970,On Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,4
12553,8150f95661955543292c643bc9a93fae,18,14.32352941,6420,751,PPS,86,2.02201E+13,3420,1856,14,2322,On Net Mobile Calling,Charge-free call,on hook,2,class1,3500,recharge by SMAP or MML,class1,4
12554,7b0d3c41199cd8733b48bc9e67c9d5d5,18,30.61764706,51220,0,PPS,191,2.02201E+13,49920,1001,16,1714,Off Net Mobile Calling,International toll call,on hook,2,class1,20000,recharge by SMAP or MML,class1,4
12555,c646c69527aa2886833730753520bb84,18,13.1875,9330,0,PPS,52,2.02201E+13,5950,871,40,2769,On Net Mobile Calling,Local call,on hook,2,class1,5000,recharge by SMAP or MML,class1,1
12556,21b92f67c0a77bc30fb756eaad899a7e,18,14.16666667,6150,168,PPS,20,2.02201E+13,5198,562,4,621,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12557,8c4c9762589146b69ad3880e6a024ebd,18,15.53125,16615,0,PPS,2514,2.02201E+13,14795,815,85,2542,no usual type,Local call,on hook,4,class1,10000,recharge by USSD,class1,4
12558,1435388cd40959df215dbb467a1e662d,18,21.90625,6005,1988,PPS,40,2.02201E+13,6005,2482,52,4687,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,4
12559,4253357b7136507ab0262728bc15644b,18,9.388888889,5290,0,PPS,144,2.02201E+13,4770,785,32,2316,On Net Mobile Calling,Charge-free call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12560,ad51e21c95d69920674772f45fd7227b,18,12.16666667,16240,1034,PPS,1480,2.02201E+13,14420,2290,14,3343,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12561,3136cc14e9ac63e9158571d21a9e4f4f,18,6.444444444,2860,0,PPS,396,2.02201E+13,2860,357,8,907,no usual type,no usual type,on hook,2,class1,2000,recharge by SMAP or MML,class1,1
12562,ea4ff6e356bb1a60bb6f3e71f0cfb6e9,18,15.5,5100,1203,PPS,345,2.02201E+13,2500,2086,4,1892,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12563,86de15e7730356ddf311ddaec8269829,18,14.40625,3925,0,PPS,1236,2.02201E+13,3925,418,97,2309,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12564,d20fc19cc0f2249f8b6668345ed796aa,18,13.83333333,11165,920,PPS,27,2.02201E+13,10201,2082,6,2710,Off Net Mobile Calling,Local call,on hook,2,class1,5100,recharge by SMAP or MML,class1,1
12565,5826e9aa3f243f08dd9d3393bf076711,18,24.375,0,1905,PPS,164,2.02201E+13,0,2502,0,1905,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,4
12566,812f3cd4d5162b74fab1d07e17823eff,18,6.277777778,11545,0,PPS,213,2.02201E+13,11545,456,1,502,On Net Mobile Calling,Charge-free call,on hook,3,class1,10500,recharge by SMAP or MML,class1,1
12567,a6aa7725fd90206bb30038dddf369fcd,18,13.40625,8270,660,PPS,719,2.02201E+13,6970,1696,15,2370,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12568,8181dd406c630c99ae0e45de62667343,18,15.73333333,5925,68,PPS,59,2.02201E+13,5187,467,10,651,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,4
12569,8c8094c94bebba4282658cef1f6cee94,18,14.5,5185,2935,PPS,16,2.02201E+13,5185,3038,10,3259,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,4
12570,68ab7f57c85467f0b82adc72369819e9,18,7.566666667,3540,1298,PPS,80,2.02201E+13,3540,2017,21,2378,On Net Mobile Calling,Local call,on hook,3,class1,3600,recharge by SMAP or MML,class1,1
12571,7a77b4da79e3c6608113ac0727599c8c,18,9.294117647,3925,85,PPS,500,2.02201E+13,3925,444,34,1128,On Net Mobile Calling,Local call,on hook,2,class1,2000,recharge by SMAP or MML,class1,1
12572,42e4c5cefa26e6c70d53655b2dd8b1ce,18,17.15625,2685,498,PPS,1,2.02201E+13,2685,670,26,1274,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12573,244374d5e48de77a26a97be28b56d0e2,18,10.7,2795,535,PPS,33,2.02201E+13,2795,784,48,2766,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12574,3d1073fa83f5015a3e60e34fa57f5a3c,18,16.59375,3485,1354,PPS,48,2.02201E+13,2965,2035,7,1848,On Net Mobile Calling,Local call,on hook,2,class1,3000,no frequent type,class1,4
12575,a7960c45546290c4205bccb95d3ddef4,18,18.0625,6090,0,PPS,1147,2.02201E+13,6090,1334,0,1458,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12576,116525c06070bd05cc7c5164d043b441,18,14.23846154,4225,421,PPS,166,2.02201E+13,2869,1091,16,1410,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,4
12577,a7b360e7ce982bf4486c23c4bc93b0a5,18,16.05555556,8840,0,PPS,2558,2.02201E+13,8840,1451,1,2136,Off Net Mobile Calling,Local call,on hook,1,class1,3000,recharge by SMAP or MML,class1,4
12578,519a1bdd44df08fe893834d8583a5af5,18,12.29411765,2780,258,PPS,9,2.02201E+13,2780,664,10,827,On Net Mobile Calling,Charge-free call,on hook,2,class1,3000,no frequent type,class1,1
12579,c697b716df2f728852f433eb847d3011,18,3.777777778,6865,0,PPS,1792,2.02201E+13,6865,474,0,515,On Net Mobile Calling,Charge-free call,on hook,1,class1,3000,recharge by SMAP or MML,class1,1
12580,273062aa5c8eea2c55a6f8fcbb1e66b3,18,8.1,2260,946,PPS,230,2.02201E+13,2260,1387,7,1187,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12581,129324fa63e2ed89a2dfaf59c508af87,18,13.4375,3390,1085,PPS,73,2.02201E+13,2570,1636,53,2664,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12582,ad1a1e59b78ac74c797156eec156360a,18,11.86666667,5285,2041,PPS,19,2.02201E+13,2785,2822,27,4102,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12583,1e1f635e98f318975589c5387f818128,18,14.5,2870,446,PPS,634,2.02201E+13,2870,669,35,1718,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
12584,daf94e1cde1388eaa36968d09bb78b2e,18,12.14705882,5000,973,PPS,1,2.02201E+13,5000,1254,8,1241,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12585,217fb7b4462381ca5dbbabeb0830726a,18,12.70588235,4040,0,PPS,3269,2.02201E+13,4040,606,34,1311,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12586,f232eeac0f5b53e677fa2e8905a74c24,18,11.53125,4160,0,PPS,2207,2.02201E+13,3900,922,17,1370,On Net Mobile Calling,Local call,on hook,1,class1,3000,recharge by SMAP or MML,class1,1
12587,806855d25f8af03ccb79ea6cd8cc5f47,18,9.055555556,8840,0,PPS,5001,2.02201E+13,8840,1660,9,2662,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12588,c28b0d6be1f6d609aba411f6984b8c01,18,4.722222222,1820,0,PPS,247,2.02201E+13,1820,379,26,1977,On Net Mobile Calling,Charge-free call,on hook,2,class1,2000,recharge by SMAP or MML,class1,1
12589,1f1daf4d2f7825340b9fa51581159b5a,18,21.27777778,9100,0,PPS,7673,2.02201E+13,8320,1546,10,2626,Off Net Mobile Calling,Local call,on hook,1,class5,10000,recharge by SMAP or MML,class1,4
12590,7c6ebd702178ed6d05377adcead1b3f2,18,12.78125,2600,0,PPS,159,2.02201E+13,1560,466,10,1459,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12591,a02d976959a6465f461affaa15d65e70,18,11.05357143,4745,604,PPS,46,2.02201E+13,3705,1190,18,1925,On Net Mobile Calling,Local call,on hook,2,class1,5500,recharge by SMAP or MML,class1,1
12592,a02747f2d1169334fb215498521b558a,18,16.03125,5220,2265,PPS,34,2.02201E+13,5220,2733,21,2790,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
12593,cb15f7786bc6d445d0cfe59da643f2d7,18,11.8,2610,634,PPS,33,2.02201E+13,2610,932,25,812,On Net Mobile Calling,Local call,on hook,1,class1,100,recharge by SMAP or MML,class1,1
12594,605ec3913673f70a9ee932025f51aaac,18,19.1875,7305,1076,PPS,1218,2.02201E+13,7305,1889,90,4116,On Net Mobile Calling,Local call,on hook,1,class5,1000,recharge by SMAP or MML,class1,4
12595,ec504cb6fd41bbc9933dbbccffdd23da,18,9.117647059,23475,0,PPS,29,2.02201E+13,23215,683,2,713,On Net Mobile Calling,International toll call,on hook,2,class5,7000,recharge by SMAP or MML,class1,1
12596,80b4e1fe6b06e4f91194a7996216d5bc,18,14.86666667,4075,0,PPS,244,2.02201E+13,4075,914,4,1425,On Net Mobile Calling,Local call,on hook,1,class1,1000,recharge by SMAP or MML,class1,4
12597,ea968aa49838e11248600856a9618d9f,18,19.75,3200,1027,PPS,62,2.02201E+13,3200,1423,18,1977,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12598,80a6abc23760b994a7b5047a68f7c09b,18,9.833333333,3045,0,PPS,16,2.02201E+13,3045,461,11,1452,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12599,80a0d72a4dbe5a694df887cbd1d8118d,18,20.125,2720,2532,PPS,16,2.02201E+13,2720,2717,11,2933,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12600,4207691f3535e74cd6cde2f6dba84361,18,11.63333333,4580,1925,PPS,100,2.02201E+13,2676,2489,4,2430,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12601,5fde2378220202e7756ca6c27b415f9d,18,14.40625,9765,0,PPS,292,2.02201E+13,4765,2133,13,2962,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12602,8b93a231f5fd0a809d50452133218528,18,14.6875,5220,629,PPS,36,2.02201E+13,5220,785,8,876,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12603,f1ca6e54117ce1834152ca1648fd96a1,18,15.44444444,5200,0,PPS,82,2.02201E+13,4420,699,31,4702,Off Net Mobile Calling,Local call,on hook,1,class1,2000,recharge by SMAP or MML,class1,4
12604,fa0956ccbaed242f7672227bd77a4b4e,18,10.73529412,2780,760,PPS,140,2.02201E+13,2780,1191,9,1510,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12605,603d53ae3544474733deaa01b602f0c9,18,6.944444444,7760,1439,PPS,134,2.02201E+13,7760,1572,24,2148,On Net Mobile Calling,Local call,on hook,2,class5,2600,no frequent type,class1,1
12606,9f8cac225ccfb042f810cedfe2559120,18,19.5625,5925,0,PPS,2523,2.02201E+13,4925,803,1,1155,no usual type,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12607,f082a9e33377bb94b1db3b6bac575031,18,14.125,5210,2400,PPS,48,2.02201E+13,2710,3294,54,4795,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
12608,72028d61bc33c3793940db87c38fee3a,18,11.76470588,5580,0,PPS,2716,2.02201E+13,4800,868,11,1844,On Net Mobile Calling,Charge-free call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12609,1aec9334cb18a979417df1e62cf9b9ae,18,9.911764706,3985,1868,PPS,106,2.02201E+13,3985,2333,25,3166,On Net Mobile Calling,Local call,on hook,1,class5,1500,recharge by SMAP or MML,class1,1
12610,ce6d43e5006bcf36063a70357c3fffee,18,10.76666667,3670,151,PPS,66,2.02201E+13,3670,621,21,788,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12611,f60e8785f00ea6109f1921569728ae42,18,10.73529412,5345,0,PPS,265,2.02201E+13,4825,942,56,2094,On Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,1
12612,74bc89bf1439e74b2d26bbb29d1f1bec,18,15.77777778,11180,0,PPS,14,2.02201E+13,10140,2044,26,3299,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12613,736d0e87e53a2f1c81fe37044f0b0d6f,18,11.7,8130,0,PPS,87,2.02201E+13,3130,1774,410,12073,On Net Mobile Calling,Local call,on hook,2,class1,5000,recharge by USSD,class1,1
12614,4c691eaabd9669388def0002762f156a,18,14.16666667,7800,0,PPS,164,2.02201E+13,7800,1252,5,1959,Off Net Mobile Calling,Local call,on hook,1,class5,3000,recharge by SMAP or MML,class1,1
12615,11cd3ca20ca226a6ee3b6ecd789a42d0,18,11.32142857,3300,0,PPS,4180,2.02201E+13,3300,722,27,2001,On Net Mobile Calling,Local call,on hook,1,class5,2000,recharge by SMAP or MML,class1,1
12616,75c94322ec0764e591f5d8887ef00ba8,18,13.23333333,7835,0,PPS,224,2.02201E+13,6835,1925,12,2650,On Net Mobile Calling,Local call,on hook,1,class5,5000,recharge by SMAP or MML,class1,1
12617,e5c01f7104e6f7057f7084bcc2f300b9,18,18.67857143,6790,0,PPS,50,2.02201E+13,4970,1430,508,16162,On Net Mobile Calling,Local call,on hook,1,class5,2500,recharge by SMAP or MML,class1,4
12618,1a46238ef83d2bba9b221ec3e8aadd6b,18,14.66666667,58125,0,PPS,446,2.02201E+13,58125,1132,3,1175,Off Net Mobile Calling,International toll call,on hook,4,class1,33000,recharge by SMAP or MML,class1,4
12619,ce5073de8f4de3e11883a56f5e5a4078,18,17.67647059,6240,0,PPS,9414,2.02201E+13,4160,1066,29,2810,Off Net Mobile Calling,Local call,on hook,1,class1,5000,recharge by SMAP or MML,class1,4
12620,1976bd7d91dc68c59e0a3df57b2f22e0,18,5.777777778,2340,0,PPS,163,2.02201E+13,2340,486,11,1202,On Net Mobile Calling,Charge-free call,on hook,1,class1,1500,recharge by SMAP or MML,class1,1
12621,347c37643f5557210852a4a699d9becf,18,15.46666667,7720,982,PPS,110,2.02201E+13,7720,1426,1,1081,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,4
12622,9060e74dd49da56120123b66076efb00,18,5.764705882,1330,0,PPS,71,2.02201E+13,1330,345,3,438,On Net Mobile Calling,Charge-free call,on hook,1,class1,2500,recharge by SMAP or MML,class1,1
12623,e5b969c8a59fc5525a7708bbe54680e2,18,20.76666667,2685,1521,PPS,23,2.02201E+13,2685,1847,127,4989,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12624,4c7106d0d4fed933fecc4f4ac834aa51,18,13.38235294,5445,3499,PPS,32,2.02201E+13,5445,3784,0,3657,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12625,29b37e292effef25957b451159b42cae,18,13.1875,4450,1129,PPS,29,2.02201E+13,2978,2293,5,2013,On Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12626,73197b57bf7e32a06937f1990c949507,18,17.28125,4085,0,PPS,203,2.02201E+13,3305,737,6,1085,On Net Mobile Calling,Local call,on hook,1,class1,3500,recharge by SMAP or MML,class1,4
12627,1a4316ac3bcdf27d690ffbef8e0d2d3e,18,19.03125,5100,896,PPS,2555,2.02201E+13,5100,1496,9,1661,On Net Mobile Calling,Local call,on hook,3,class1,7600,recharge by SMAP or MML,class1,4
12628,ee59b379b9f7aa668764d64f05eb2cbe,18,15.06666667,4540,458,PPS,5,2.02201E+13,4540,939,23,1544,On Net Mobile Calling,Local call,on hook,1,class5,1000,recharge by SMAP or MML,class1,4
12629,95dd0e388e4cabb2be1bff90a06762f0,18,21.43333333,10435,0,PPS,9,2.02201E+13,7675,2559,9,3850,On Net Mobile Calling,Local call,on hook,2,class1,5500,recharge by SMAP or MML,class1,4
12630,45f18f14d97f834973fa23621fc801e3,18,13.63333333,6570,0,PPS,8,2.02201E+13,6570,1510,23,2124,On Net Mobile Calling,Local call,on hook,2,class1,4000,recharge by SMAP or MML,class1,1
12631,03b8c6d30308227e13e8f191155e9a64,18,12.9375,7685,878,PPS,27,2.02201E+13,7685,1075,8,1021,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12632,4cc1a76822055c64f12e2e8fd1088249,18,16.83333333,52440,0,PPS,67,2.02201E+13,52440,2477,1,2711,Off Net Mobile Calling,no usual type,no usual reason,1,class1,10000,recharge by SMAP or MML,class1,4
12633,6ee0fa08914b12bd31ea36b8bc03c752,18,13.66071429,7795,349,PPS,142,2.02201E+13,7795,736,8,848,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12634,28d8c4d9343bb697e3a10ab33dacdac1,18,13.55555556,8060,0,PPS,109,2.02201E+13,8060,1360,26,2845,Off Net Mobile Calling,Local call,on hook,1,class1,1500,recharge by SMAP or MML,class1,1
12635,7438e89bc80e856a962469c32fd3d3dd,18,14.55555556,11510,0,PPS,8,2.02201E+13,8510,2354,12,2752,On Net Mobile Calling,Local call,on hook,1,class1,3000,recharge by SMAP or MML,class1,4
12636,974365c473367d230034021f6deda8e9,18,15.30357143,5185,1746,PPS,21,2.02201E+13,5185,2357,12,2208,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,4
12637,4c63f29f2ada804b6698ab1adcb65e14,18,10.375,5965,164,PPS,46,2.02201E+13,5965,609,30,1303,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,1
12638,97fa9d767bf7dc69b142fdfc7be01a27,18,16.5625,5650,1405,PPS,50,2.02201E+13,5650,1784,4,1806,On Net Mobile Calling,Local call,on hook,2,class5,2600,recharge by SMAP or MML,class1,4
12639,3477b511f8d64ce368a2f1007439721e,18,10.28125,4865,0,PPS,25,2.02201E+13,2525,1053,8,1383,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by USSD,class1,1
12640,773ddef984073e7fb61e2adc0e487d67,18,17.21875,6420,0,PPS,14,2.02201E+13,3920,1130,27,2549,Off Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
12641,be4dd7233587a00eca17036b85d7a602,18,18.28125,7210,670,PPS,32,2.02201E+13,5710,1450,8,1701,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12642,ce09de886829332cf87e1aa7344da3e6,18,22.85294118,7785,2483,PPS,120,2.02201E+13,7785,3361,2,3234,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12643,3530834bac506c85763319624d7645e4,18,17.58823529,5455,0,PPS,1153,2.02201E+13,5455,835,6,1500,Off Net Mobile Calling,Local call,on hook,1,class5,4000,recharge by SMAP or MML,class1,4
12644,968e641008e36a29367d3ce58241f5a7,18,12.63333333,5370,2127,PPS,38,2.02201E+13,5370,2369,33,2613,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,1
12645,94b8f148ac614d0c9ab77846e6d19dc0,18,17.76666667,12650,2681,PPS,97,2.02201E+13,7650,4512,0,4451,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12646,d93810af88146bbcbacacc943dc26f13,18,16.91666667,2500,381,PPS,82,2.02201E+13,2500,627,34,1431,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12647,ba911a2187e279800689a334fa8c0864,18,14.56666667,5780,664,PPS,132,2.02201E+13,5075,973,59,3750,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12648,45fc34cc7ba2becffe71c65f07e22e26,18,16.55357143,5110,761,PPS,123,2.02201E+13,5110,968,34,1137,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,4
12649,189139893e3777367a3c5c35d22b838f,18,11.875,7380,1047,PPS,46,2.02201E+13,6080,1800,30,2236,Off Net Mobile Calling,Local call,on hook,2,class1,3000,recharge by SMAP or MML,class1,1
12650,f11c4ee653c919035e3e83acd9ff12c7,18,18.33333333,8045,4197,PPS,25,2.02201E+13,5225,5071,0,4921,On Net Mobile Calling,Local call,on hook,4,class5,5200,recharge by SMAP or MML,class1,4
12651,2934de6542fe0fba8cca5ad611178303,18,14,13460,0,PPS,1140,2.02201E+13,13460,1014,2,1295,Off Net Mobile Calling,Local call,on hook,2,class5,14500,recharge by SMAP or MML,class1,1
12652,35036127aff25cfcbd003b835f336f07,18,12.71875,6670,2190,PPS,155,2.02201E+13,6670,2577,32,3595,On Net Mobile Calling,Local call,on hook,3,class1,4100,recharge by SMAP or MML,class1,1
12653,6e569ba018946b6bd0755c44ac23f4db,18,15.0625,2520,1770,PPS,12,2.02201E+13,2520,2227,9,2334,On Net Mobile Calling,Local call,on hook,2,class1,2500,recharge by SMAP or MML,class1,4
12654,9857d6c55302021ac287fa6afbe3f2b8,18,13.91176471,5665,1211,PPS,22,2.02201E+13,5665,1633,30,2202,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,1
12655,bcb3d68977ff28f5cd702e98e008b4cb,18,14.77777778,2685,838,PPS,22,2.02201E+13,2685,871,0,890,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,4
12656,122a0f3693202a5f5a693d00ff70cf88,18,12.8,7980,0,PPS,38,2.02201E+13,3980,920,14,1438,On Net Mobile Calling,Local call,on hook,1,class1,4000,recharge by SMAP or MML,class1,1
12657,cea42db4602a9cf6abbda5d963a0c679,18,14.4,3260,0,PPS,83,2.02201E+13,2480,663,31,1566,On Net Mobile Calling,Local call,on hook,1,class1,2500,recharge by SMAP or MML,class1,4
